Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Hotel Emirates,4.0,kolkata,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,2828.0
The Aster Heritage,4.7,kolkata,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Full-service laundry,Business center,Kid-friendly,2778.0
Windsor Suites,4.3,kolkata,Free breakfast,Free Wi-Fi,Pool,Restaurant,Room service,Kitchen,Full-service laundry,0,0,3528.0
"Studio at Central Kolkata, Wellington |New Market",4.3,kolkata,Sleeps 4,1 bedroom,Air conditioning,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,No crib,3458.0
Calcutta Bungalow| Heritage Rooms,4.9,kolkata,Sleeps 13,6 bedrooms,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,7838.0
"The Oberoi Grand, Kolkata",4.4,kolkata,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,5795.0
Hotel RituIvy,4.2,kolkata,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,2182.0
"Country Inn & Suites by Radisson, Bengaluru Hebbal Road",4.1,bangalore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,6132.0
Radisson Bengaluru City Center,4.4,bangalore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Pet-friendly,Fitness center,12520.0
Kadackal Farmhouse | Rooms & Pool,4.2,bangalore,Sleeps 9,3 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,No crib,No elevator,No fitness center,3811.0
"Country Inn & Suites by Radisson, Bengaluru Hebbal Road",4.1,bangalore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,4438.0
Kings Palace Manyata,3.2,bangalore,Sleeps 8,3 bedrooms,Air conditioning,Elevator,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,891.0
Radisson Blu Atria Bengaluru,4.4,bangalore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5421.0
Prestige Residency,3.1,bangalore,Free Wi-Fi,Breakfast,Room service,Kitchen,Full-service laundry,0,0,0,0,609.0
Hotel TAP Paradise,3.4,bangalore,1-star hotel,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Kitchen,Airport shuttle,Full-service laundry,539.0
AMC Comforts | Suites & Rooms,4.1,bangalore,Sleeps 12,4 bedrooms,Air conditioning,Elevator,Fireplace,Fitness center,Kitchen,Cable TV,Paid parking,2821.0
Holiday Inn Express & Suites Bengaluru OMR,4.4,bangalore,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,4922.0
Guhantara,3.7,bangalore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Spa,Restaurant,Full-service laundry,5236.0
Regenta Inn Grand Koramangala,4.6,bangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,Full-service laundry,3293.0
The Signature Inn,3.8,bangalore,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,770.0
Palm Meadows Resort,4.5,bangalore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,7280.0
Lemon Tree Premier Ulsoor Lake Bengaluru,3.9,bangalore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5273.0
SAP Golden Grande,4.0,bangalore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,827.0
Capital O Royal Wood Premier Near Sri Someshwara Swami Temple,3.7,bangalore,Free Wi-Fi,Paid parking,Pool,Air conditioning,Kitchen,Full-service laundry,Kid-friendly,Smoke-free,0,989.0
ROYAL STAR HOTEL,4.2,bangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,1013.0
Bangalore Gate Hotel & Conferences,4.1,bangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,2552.0
"Holiday Inn Bengaluru Racecourse, an IHG Hotel",4.4,bangalore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,6606.0
Radisson Blu Atria Bengaluru,4.4,bangalore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,6300.0
Grand Mercure Bangalore,4.5,bangalore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,15611.0
Novotel Hyderabad Airport,4.6,hyderabad,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,10029.0
Trident Hotel Hyderabad,4.5,hyderabad,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,10974.0
Amrutha Castle,4.0,hyderabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Restaurant,3376.0
The Wilderness Retreat,4.0,hyderabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Pet-friendly,Restaurant,Room service,Full-service laundry,Kid-friendly,5564.0
Hotel Rainbow International Shamshabad Airport Road,3.9,hyderabad,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,860.0
OYO Ritesh Grand,3.4,hyderabad,2-star hotel,Breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Kitchen,Full-service laundry,Kid-friendly,460.0
Capital O 10225 Wild Wings Hotel Near Omni Hospital Lane Nagole main road,3.9,hyderabad,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,Smoke-free,1217.0
Hyderabad Marriott Hotel & Convention Centre,4.4,hyderabad,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,7840.0
Taramati Baradari Resort,4.1,hyderabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,2520.0
Taj Falaknuma Palace,4.7,hyderabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,58410.0
Hotel Belsons Taj Mahal,3.9,hyderabad,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,1097.0
RESTEL STUDIO FLATS,4.2,hyderabad,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen,Airport shuttle,2434.0
Citadel Hotels & Conventions By Vinnca,4.4,hyderabad,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,Accessible,5064.0
Le Meridien Hyderabad,4.4,hyderabad,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,10222.0
Hotel Maya Deluxe,3.9,hyderabad,3-star hotel,Free Wi-Fi,Restaurant,Room service,Kitchen,Full-service laundry,Kid-friendly,0,0,820.0
Zibe Hyderabad by GRT Hotels,4.5,hyderabad,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,4575.0
Luxury House in Hyderabad With Chef and Driver,5.0,hyderabad,Sleeps 6,3 bedrooms,4 bathrooms,Kitchen,Free parking,Free Wi-Fi,No air conditioning,No airport shuttle,No beach access,10111.0
Reverie Cottage (Entire Villa),3.9,hyderabad,Sleeps 12,4 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,29326.0
Minerva Grand - Kompally,4.3,hyderabad,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,Full-service laundry,5944.0
Minerva Grand,4.1,hyderabad,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,4013.0
Villa Du Ocean,3.9,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,4914.0
Hotel Jayaram,4.1,pondicherry,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2652.0
HOMESTAY HOTEL LA VILLA PONDI CHÉRIE GUESTHOUSE ROOMS,4.3,pondicherry,Breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,Restaurant,904.0
Aashikha Farm House,4.8,pondicherry,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Room service,Kitchen,Airport shuttle,1974.0
La Grrande Malar - The Boutique Hotel Pondicherry,4.4,pondicherry,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,0,2344.0
Esparan Heritage,4.3,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,2047.0
La Maison Pondichéry - Heritage Guesthouse,4.4,pondicherry,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Beach access,Restaurant,Room service,Airport shuttle,Full-service laundry,4209.0
Hotel Ram International,3.9,pondicherry,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,1918.0
Raj Residency,4.2,pondicherry,1-star hotel,Free breakfast,Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,1593.0
Hotel D'Inn,3.6,pondicherry,3-star hotel,Free breakfast,Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,1061.0
Prince Park Farm House,3.9,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,2258.0
A La Villa Creole,4.2,pondicherry,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Kitchen,Airport shuttle,Full-service laundry,Kid-friendly,1709.0
Hotel Annamalai International,4.0,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,3516.0
Lotus Comfort- A Pondy Hotel,3.6,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,Kid-friendly,1734.0
Villa Bordeaux,4.1,pondicherry,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,0,0,0,1898.0
Hotel Jayaram,4.1,pondicherry,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2268.0
Villa Sentosa,4.1,pondicherry,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Kitchen,Airport shuttle,Full-service laundry,Kid-friendly,0,2341.0
Lotus Bay View Hotel,3.5,pondicherry,2-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Beach access,Restaurant,Room service,Kitchen,3588.0
Villa Helena,4.5,pondicherry,Sleeps 10,4 bedrooms,3 bathrooms,Air conditioning,Airport shuttle,Smoke-free,Free Wi-Fi,No beach access,No elevator,6720.0
Her View I Luxe Room & Kitchen,3.2,pondicherry,Sleeps 12,4 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No beach access,No crib,3306.0
Hotel Le Royal Park,4.1,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,4586.0
Prince Park Farm House,3.9,pondicherry,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,3074.0
Hotel Chanakya,4.2,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,6070.0
The Red Velvet Hotel Samarpan,4.6,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Airport shuttle,Full-service laundry,4253.0
Hotel Fortune..,3.6,patna,3-star hotel,Free Wi-Fi,Paid parking,Pool,Restaurant,Kitchen,Full-service laundry,Kid-friendly,0,1194.0
Hotel Bodhi Tree - Best Hotel in Patna | Hotels Near Patna junction Railway Station and Patna airport,4.1,patna,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2409.0
Ghar Aangan Resort,3.9,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Restaurant,Room service,2902.0
The Grand Empire | Best 4 Star Luxury Hotel in Patna,4.0,patna,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen,4564.0
The Park Pride,4.2,patna,Free breakfast,Free Wi-Fi,Paid parking,Pool,Restaurant,Room service,Full-service laundry,0,0,2321.0
Hotel Aurelia Pearl,4.7,patna,Breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free,0,0,1820.0
Hotel Gargee Grand | Best Hotel in Patna,4.1,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,4956.0
Hotel Maurya,4.3,patna,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,9507.0
Harilal’s,4.2,patna,0,0,0,0,0,0,0,0,0,4056.0
The Hotel Bliss | Best Hotels in Patna,4.1,patna,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,1450.0
Hotel Mundrika Deluxe,3.2,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,1155.0
"Lemon Tree Premier, Patna",4.1,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,9786.0
The AVR Hotel,4.1,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,2432.0
"Hotel Virasat Retreat, Opposit Medanta Hospital,Patna",4.0,patna,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,Room service,1712.0
Hotel Gargee Grand | Best Hotel in Patna,4.1,patna,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,4956.0
The AVR Hotel,4.1,patna,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,2533.0
Hotel Dwarkamai,4.2,nagpur,Free breakfast,Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,3457.0
"The Legend Inn, Nagpur",4.0,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,3276.0
Radisson Blu Hotel Nagpur,4.5,nagpur,5-star hotel,Breakfast,Free Wi-Fi,Paid parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,9119.0
Hotel Centre Point,4.3,nagpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,4445.0
Paradise Homestay Civil Lines,4.7,nagpur,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Smoke-free,0,0,0,0,2052.0
Regenta Central Hotel & Convention Centre,4.0,nagpur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,4023.0
"The Legend Inn, Nagpur",4.0,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,3276.0
Hotel The Embassy,4.1,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,3395.0
Treebo Trend Chalets,4.2,nagpur,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,2819.0
Orange Tree Hotels,4.4,nagpur,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,0,0,3146.0
Hotel Orient Crown,3.9,nagpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Kitchen,Smoke-free,0,1728.0
Hotel Nagpur Ashok,4.0,nagpur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Bar,Restaurant,5149.0
Nirvana Residency,4.7,nagpur,0,0,0,0,0,0,0,0,0,2600.0
The Paramount Hotel,4.5,nagpur,Free Wi-Fi,Paid parking,Pool,Air conditioning,Kitchen,Full-service laundry,Smoke-free,0,0,1071.0
Hotel Maitrayee,4.6,nagpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2475.0
Hotel Rajdhani,3.2,nagpur,2-star hotel,Free Wi-Fi,Pool,Air conditioning,Room service,Kitchen,Full-service laundry,Kid-friendly,0,1872.0
"RSVP NAGPUR(Restro-bar,Rooftop & Rooms)",4.0,nagpur,Free breakfast,Free Wi-Fi,Paid parking,Pool,Restaurant,Room service,Full-service laundry,0,0,3414.0
Matoshri Homestay Airport Road Nagpur,1.0,nagpur,Bungalow,Sleeps 20,8 bedrooms,9 bathrooms,46 sq m,0,0,0,0,2016.0
Hotel Signature Inn,4.3,nagpur,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,0,2539.0
Hotel Maitrayee,4.6,nagpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2479.0
Sayaji Hotel Indore,4.4,indore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,5151.0
Indore Marriott Hotel,4.4,indore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5375.0
Indore Marriott Hotel,4.4,indore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5375.0
Hotel Solaris,4.0,indore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,2286.0
Sayaji Hotel Indore,4.4,indore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,5092.0
Effotel by Sayaji,4.3,indore,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,4431.0
Hotel Apna Avenue,4.0,indore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,2574.0
Best Western Plus Indore,4.1,indore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,3816.0
Pride Hotel & Convention Centre Indore,4.1,indore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,4650.0
Radisson Blu Hotel Indore,4.5,indore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,7221.0
Treebo Trend Grand Euro,4.7,indore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,Kid-friendly,2398.0
Fairfield by Marriott Indore,4.2,indore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,5322.0
Effotel by Sayaji,4.3,indore,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,4379.0
Hotel Shri Niwas,3.7,indore,2-star hotel,Free Wi-Fi,Paid parking,Pool,Kitchen,Full-service laundry,Kid-friendly,0,0,1289.0
Hotel Vrindavan Palace,4.4,indore,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Room service,Kitchen,Full-service laundry,0,1795.0
Jardin Hotels,4.2,indore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Room service,Kitchen,Full-service laundry,3332.0
"Hotel Meritel Grande, Indore",4.9,indore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Spa,Bar,Restaurant,Room service,Kitchen,1384.0
Sheraton Grand Palace Indore,4.3,indore,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,10115.0
"FabHotel Prime Avenue - Hotel in Vijay Nagar, Indore",3.8,indore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Kitchen,Full-service laundry,1118.0
Jalsa Resort & Banquets,4.3,indore,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Kitchen,Full-service laundry,Accessible,Kid-friendly,4678.0
Hotel Nahargarh Palace,3.8,indore,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Kitchen,Full-service laundry,Kid-friendly,1529.0
My Special House,2.9,indore,Sleeps 2,1 bedroom,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,1020.0
Astha Lakshmi Tourist Homestay,4.5,indore,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,1428.0
"Crowne Plaza Jaipur Tonk Road, an IHG Hotel",4.5,jaipur,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,15128.0
Trident Hotel Jaipur,4.4,jaipur,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,13452.0
Hotel Sarang Palace - Boutique Stays & Candlelight Dining,4.4,jaipur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Spa,Bar,Restaurant,Room service,2724.0
Moustache Jaipur,4.4,jaipur,2-star hotel,Free Wi-Fi,Pool,Air conditioning,Restaurant,Kitchen,Full-service laundry,0,0,1039.0
Umaid Bhawan-A Royal Heritage Style Boutique Hotel,4.3,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,5988.0
Rambagh Palace - Jaipur,4.7,jaipur,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,73246.0
Jaipur Marriott Hotel,4.5,jaipur,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,7840.0
WelcomHeritage Traditional Haveli,4.5,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Bar,Restaurant,4733.0
"Devi Ratn, Jaipur – IHCL SeleQtions",4.5,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Pet-friendly,Fitness center,16992.0
The Lalit Jaipur,4.4,jaipur,5-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,7167.0
Chokhi Dhani Resort,4.3,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,8398.0
Hotel Rajasthan Palace,4.7,jaipur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,7114.0
"Jai Mahal Palace, Jaipur",4.7,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,36937.0
Hotel Grand Lotus Inn,4.7,jaipur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,1679.0
Blue Beds Jaipur,4.4,jaipur,3-star hotel,Breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Kitchen,Airport shuttle,Full-service laundry,1964.0
Hyatt Place Jaipur Malviya Nagar,4.3,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,6480.0
Dera Jaipur,4.5,jaipur,Sleeps 17,6 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,8400.0
Trident Hotel Jaipur,4.4,jaipur,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,12156.0
Pride Amber Vilas Resort & Convention Centre,4.2,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,7626.0
Ramada by Wyndham Jaipur,4.2,jaipur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,6769.0
Club Mahindra Resort - Jaipur - Rajasthan,4.2,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,9927.0
Sureli Haveli Jaipur,3.8,jaipur,Sleeps 2,1 bedroom,Paid parking,No outdoor grill,Not pet-friendly,Not smoke-free,Not wheelchair accessible,0,0,1352.0
Ramada by Wyndham Jaipur North,4.0,jaipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5215.0
Jaipur Marriott Hotel,4.5,jaipur,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,8260.0
ibis Nashik,4.4,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Full-service laundry,2911.0
Hotel Panchavati Yatri,4.0,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2112.0
Birla Ayurveda Stay Centre,4.1,nashik,Sleeps 6,2 bedrooms,Air conditioning,Paid parking,Free Wi-Fi,No crib,No elevator,No fireplace,No fitness center,1482.0
The Emerald Park,4.0,nashik,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,3257.0
ibis Nashik,4.4,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Full-service laundry,2873.0
Raghunandan Resort,4.2,nashik,0,0,0,0,0,0,0,0,0,2242.0
The Gateway Hotel Ambad Nashik,4.6,nashik,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,12980.0
